51.4698,31.3549,39.2081,34.8655
51.4026,31.4649,39.2699,34.9527
51.3353,31.5746,39.3315,35.0396
51.2677,31.6843,39.393,35.1262
51.1998,31.7938,39.4542,35.2125
51.1318,31.9032,39.5153,35.2986
51.0635,32.0124,39.5761,35.3845
50.9949,32.1214,39.6368,35.4701
50.9262,32.2303,39.6973,35.5554
50.8572,32.3391,39.7577,35.6404
50.7879,32.4477,39.8178,35.7253
50.7185,32.5562,39.8778,35.8098
50.6488,32.6645,39.9376,35.8941
50.5788,32.7727,39.9973,35.9781
50.5087,32.8807,40.0568,36.0619
50.4383,32.9886,40.1161,36.1454
50.3677,33.0963,40.1753,36.2286
50.2968,33.2039,40.2343,36.3116
50.2257,33.3113,40.2932,36.3944
50.1544,33.4186,40.3519,36.4768
50.0829,33.5257,40.4105,36.559
50.0111,33.6327,40.469,36.641
49.9391,33.7395,40.5273,36.7227
49.8669,33.8462,40.5855,36.8041
49.7944,33.9527,40.6436,36.8853
49.7217,34.059,40.7015,36.9662
49.6488,34.1652,40.7594,37.0468
49.5757,34.2713,40.8171,37.1272
49.5023,34.3771,40.8747,37.2073
49.4287,34.4829,40.9323,37.2872
49.3549,34.5884,40.9897,37.3667
49.2809,34.6938,41.047,37.4461
49.2066,34.7991,41.1042,37.5251
49.1321,34.9042,41.1614,37.6039
49.0574,35.0091,41.2185,37.6824
48.9825,35.1139,41.2755,37.7606
48.9073,35.2185,41.3325,37.8386
48.832,35.3229,41.3894,37.9162
48.7563,35.4272,41.4462,37.9937
48.6805,35.5313,41.503,38.0708
48.6045,35.6353,41.5598,38.1476
48.5282,35.7391,41.6166,38.2242
48.4517,35.8427,41.6733,38.3004
48.375,35.9462,41.73,38.3764
48.298,36.0495,41.7867,38.4521
48.2209,36.1527,41.8435,38.5275
48.1435,36.2557,41.9002,38.6026
48.0659,36.3585,41.957,38.6773
47.9881,36.4611,42.0138,38.7518
47.91,36.5636,42.0707,38.826
47.8318,36.6659,42.1276,38.8998
47.7533,36.7681,42.1846,38.9733
47.6746,36.87,42.2417,39.0465
47.5957,36.9719,42.2989,39.1194
47.5166,37.0735,42.3563,39.1919
47.4372,37.175,42.4138,39.264
47.3577,37.2763,42.4714,39.3358
47.2779,37.3774,42.5292,39.4072
47.1979,37.4784,42.5872,39.4783
47.1177,37.5792,42.6455,39.5489
47.0373,37.6798,42.704,39.6192
46.9566,37.7802,42.7627,39.689
46.8758,37.8805,42.8218,39.7584
46.7947,37.9806,42.8812,39.8273
46.7134,38.0805,42.941,39.8958
46.6319,38.1803,43.0012,39.9637
46.5502,38.2799,43.0619,40.0312
46.4683,38.3793,43.123,40.098
46.3861,38.4785,43.1847,40.1643
46.3038,38.5775,43.247,40.23
46.2212,38.6764,43.31,40.295
46.1385,38.7751,43.3738,40.3592
46.0555,38.8736,43.4384,40.4227
45.9723,38.972,43.5039,40.4853
45.8889,39.0702,43.5704,40.5469
45.8053,39.1681,43.6381,40.6075
45.7215,39.266,43.707,40.6669
45.6374,39.3636,43.7775,40.725
45.5532,39.461,43.8495,40.7815
45.4688,39.5583,43.9235,40.8362
45.3841,39.6554,43.9996,40.8888
45.2993,39.7523,44.0781,40.9388
45.2142,39.849,44.1594,40.9857
45.1289,39.9456,44.244,41.0287
45.0434,40.0419,44.3322,41.0667
44.9578,40.1381,44.4248,41.098
44.8719,40.2341,44.522,41.1201
44.7858,40.3299,44.6238,41.1295
44.6995,40.4256,44.7288,41.1206
44.613,40.521,44.832,41.0866
44.5263,40.6163,44.9227,41.0224
44.4393,40.7113,44.9875,40.9319
44.3522,40.8062,45.0209,40.828
44.2649,40.9009,45.0271,40.7225
44.1774,40.9954,45.0137,40.621
44.0897,41.0898,44.9866,40.5251
44.0018,41.1839,44.9501,40.4347
43.9136,41.2779,44.9068,40.3493
43.8253,41.3716,44.8584,40.2683
43.7368,41.4652,44.8062,40.1909
43.6481,41.5586,44.7509,40.1167
43.5591,41.6518,44.6931,40.0453
43.47,41.7448,44.6333,39.9762
43.3807,41.8376,44.5718,39.9093
43.2912,41.9302,44.5089,39.8442
43.2015,42.0226,44.4447,39.7806
43.1115,42.1149,44.3793,39.7186
43.0214,42.2069,44.313,39.6578
42.9311,42.2988,44.2458,39.5981
42.8406,42.3904,44.1779,39.5395
42.7499,42.4819,44.1091,39.4817
42.659,42.5732,44.0397,39.4249
42.5679,42.6643,43.9697,39.3687
42.4767,42.7551,43.8991,39.3133
42.3852,42.8458,43.8279,39.2584
42.2935,42.9363,43.7563,39.2042
42.2016,43.0266,43.6841,39.1504
42.1096,43.1167,43.6114,39.0971
42.0173,43.2066,43.5384,39.0442
41.9249,43.2963,43.4648,38.9917
41.8323,43.3858,43.3909,38.9396
41.7394,43.4751,43.3166,38.8878
41.6464,43.5643,43.2419,38.8363
41.5532,43.6532,43.1668,38.785
41.4598,43.7419,43.0913,38.734
41.3662,43.8304,43.0155,38.6832
41.2725,43.9187,42.9393,38.6326
41.1785,44.0068,42.8628,38.5822
41.0844,44.0947,42.786,38.5319
40.99,44.1824,42.7088,38.4818
40.8955,44.2699,42.6313,38.4318
40.8008,44.3572,42.5535,38.3819
40.7059,44.4443,42.4753,38.3321
40.6108,44.5312,42.3969,38.2824
40.5155,44.6179,42.3182,38.2327
40.4201,44.7044,42.2391,38.1832
40.3244,44.7907,42.1598,38.1336
40.2286,44.8768,42.0801,38.0842
40.1326,44.9627,42.0002,38.0347
40.0364,45.0484,41.92,37.9852
39.94,45.1338,41.8394,37.9358
39.8435,45.2191,41.7586,37.8864
39.7467,45.3041,41.6775,37.8369
39.6498,45.389,41.5962,37.7875
39.5527,45.4736,41.5145,37.738
39.4554,45.5581,41.4326,37.6885
39.358,45.6423,41.3504,37.639
39.2603,45.7263,41.2679,37.5894
39.1625,45.8101,41.1851,37.5398
39.0645,45.8937,41.102,37.4901
38.9663,45.9771,41.0187,37.4404
38.868,46.0603,40.9351,37.3905
38.7695,46.1432,40.8512,37.3407
38.6707,46.226,40.7671,37.2907
38.5719,46.3085,40.6826,37.2407
38.4728,46.3909,40.5979,37.1906
38.3736,46.473,40.5129,37.1404
38.2741,46.5549,40.4277,37.0901
38.1745,46.6366,40.3422,37.0397
38.0748,46.7181,40.2564,36.9892
37.9748,46.7994,40.1703,36.9386
37.8747,46.8804,40.084,36.8878
37.7745,46.9613,39.9974,36.837
37.674,47.0419,39.9105,36.786
37.5734,47.1223,39.8233,36.735
37.4726,47.2025,39.7359,36.6838
37.3716,47.2825,39.6482,36.6324
37.2705,47.3622,39.5602,36.581
37.1691,47.4418,39.472,36.5294
37.0677,47.5211,39.3835,36.4776
36.966,47.6002,39.2947,36.4258
36.8642,47.6791,39.2056,36.3737
36.7622,47.7578,39.1163,36.3216
36.66,47.8363,39.0267,36.2692
36.5577,47.9145,38.9368,36.2168
36.4552,47.9926,38.8466,36.1641
36.3526,48.0704,38.7562,36.1113
36.2497,48.148,38.6655,36.0584
36.1468,48.2253,38.5745,36.0052
36.0436,48.3025,38.4832,35.9519
35.9403,48.3794,38.3917,35.8985
35.8368,48.4561,38.2999,35.8449
35.7331,48.5326,38.2078,35.791
35.6293,48.6088,38.1154,35.7371
35.5254,48.6849,38.0227,35.6829
35.4212,48.7607,37.9298,35.6285
35.3169,48.8363,37.8366,35.574
35.2125,48.9117,37.7431,35.5193
35.1079,48.9868,37.6493,35.4643
35.0031,49.0617,37.5552,35.4092
34.8981,49.1364,37.4609,35.3539
34.793,49.2109,37.3663,35.2984
34.6878,49.2852,37.2713,35.2427
34.5824,49.3592,37.1761,35.1868
34.4768,49.433,37.0807,35.1307
34.3711,49.5066,36.9849,35.0744
34.2652,49.5799,36.8888,35.0179
34.1591,49.653,36.7925,34.9611
34.0529,49.7259,36.6958,34.9042
33.9466,49.7986,36.5989,34.847
33.84,49.871,36.5017,34.7896
33.7334,49.9432,36.4042,34.732
33.6266,50.0152,36.3064,34.6742
33.5196,50.087,36.2083,34.6162
33.4125,50.1585,36.1099,34.5579
33.3052,50.2298,36.0112,34.4994
33.1977,50.3009,35.9122,34.4407
33.0902,50.3717,35.8129,34.3817
32.9824,50.4423,35.7133,34.3225
32.8745,50.5127,35.6134,34.2631
32.7665,50.5829,35.5133,34.2034
32.6583,50.6528,35.4128,34.1435
